browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;protocol_ICMP;protocol_TCP;protocol_UDP;attack
4;0.08333333333333333;0.15887683320764437;0.5847665847665847;0;0.6035728336944095;0.8;0.0;0;1;0;1
4;0.08333333333333333;0.013922410835043893;0.506961506961507;0;0.6583813808562261;0.6;0.0;0;1;0;1
3;0.16666666666666666;0.24389385090196466;0.0990990990990991;0;0.37461868990512515;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.026194847365225114;0.19492219492219492;1;0.41174396816715925;0.4;0.0;0;1;0;0
2;0.25;0.0925009621304399;0.5110565110565111;1;0.22619510170227772;0.0;0.0;0;1;0;0
3;0.16666666666666666;0.012280912936145676;0.19574119574119575;0;0.44563377678443467;0.2;0.0;0;1;0;0
4;0.08333333333333333;0.022718032509270132;0.3202293202293202;1;0.3844244084779231;0.2;0.0;0;1;0;0
2;0.25;0.09792162964237011;0.44717444717444715;1;0.24902953554676943;0.6;0.0;1;0;0;1
0;0.16666666666666666;0.11196307220221516;0.1981981981981982;0;0.15861737015084107;0.2;0.0;0;0;1;0
4;0.16666666666666666;0.034909610153337885;0.37428337428337427;1;0.21083619751912544;0.4;0.0;0;1;0;1
4;0.25;0.014040056795776424;0.13841113841113842;0;0.06285285065182632;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.08866851786639898;0.257985257985258;0;0.3703431819971271;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.204281329771667;0.4086814086814087;1;0.412793567557597;0.2;1.0;0;1;0;0
4;0.08333333333333333;0.02496028243157111;0.09582309582309582;0;0.4064560866672388;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.1308080982517393;0.42915642915642915;0;0.32616795386024433;0.4;0.0;0;0;1;0
2;0.16666666666666666;0.054180692328670996;0.3538083538083538;1;0.14985805395071733;0.4;0.0;0;1;0;0
3;0.25;0.31885041834443056;0.44717444717444715;0;0.43046974933806026;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.009519745268914323;0.3931203931203931;1;0.6185119526207499;0.4;0.0;0;1;0;0
3;0.0;0.004468943867023002;0.5798525798525799;1;0.6784867623753854;0.6;0.0;0;0;1;1
3;0.3333333333333333;0.014700208929891146;0.3775593775593776;1;0.16416955514229714;0.0;0.0;0;0;1;0
4;0.0;0.16964681049558047;0.28665028665028663;0;0.06424182207817412;0.4;0.0;0;1;0;0
4;0.0;0.28488202729845935;0.37674037674037675;0;0.42107967695235693;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.1922730468232359;0.44553644553644556;1;0.23057422153208168;0.4;1.0;0;1;0;0
0;0.25;0.14071172608471874;0.36445536445536447;1;0.0651266081085259;0.6;0.0;0;1;0;1
2;0.4166666666666667;0.006529631860934195;0.36363636363636365;1;0.49573597363452077;0.2;0.0;0;1;0;0
3;0.25;0.026696790609562107;0.2416052416052416;1;0.2862496098736824;0.6;0.0;0;1;0;1
2;0.0;0.30471575721148436;0.24815724815724816;1;0.20061767215741783;0.2;1.0;0;1;0;0
3;0.16666666666666666;0.10841178719499252;0.12694512694512694;1;0.4027555954138574;0.6;0.0;0;1;0;1
2;0.0;0.07022040044742511;0.642915642915643;1;0.23887280720903087;0.0;0.0;0;1;0;0
2;0.3333333333333333;0.11747881937024295;0.15315315315315314;0;0.13111524938944272;0.2;0.0;0;0;1;0
2;0.25;0.021820909126028486;0.24324324324324326;0;0.06283431905594872;0.4;0.0;0;1;0;0
2;0.16666666666666666;0.2484685416719344;0.23914823914823916;1;0.258304877119549;0.6;1.0;0;1;0;1
4;0.3333333333333333;0.11876357753076963;0.5028665028665029;1;0.49718524981223694;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.07083322866832933;0.30876330876330876;0;0.40601441226641194;0.6;0.0;0;1;0;1
2;0.16666666666666666;0.06795238371224285;0.561015561015561;1;0.6304103209785548;0.0;0.0;0;1;0;1
2;0.25;0.19221094536789696;0.24651924651924653;1;0.6290580750067403;0.6;0.0;0;1;0;1
2;0.4166666666666667;0.040874534312230024;0.4021294021294021;1;0.08080416925463636;0.6;1.0;0;1;0;1
4;0.16666666666666666;0.01634164404330132;0.2194922194922195;1;0.013506241332993685;0.4;0.0;0;1;0;0
2;0.08333333333333333;0.022783543802931138;0.7084357084357085;0;0.2089804870415016;0.6;0.0;0;1;0;1
2;0.0;0.009345580638181276;0.16216216216216217;1;0.15674357957127225;0.0;0.0;0;1;0;1
4;0.5;0.07881876130282188;0.407043407043407;1;0.7437175546892962;0.6;0.0;1;0;0;1
4;0.4166666666666667;0.12576295734302312;0.46027846027846026;1;0.18891009793639793;0.2;0.0;0;1;0;0
1;0.16666666666666666;0.3023412599832824;0.42424242424242425;1;0.17286944830706127;0.2;0.0;0;1;0;0
4;0.0;0.154543021356641;0.32596232596232594;1;0.2291269335609807;0.0;0.0;0;1;0;1
4;0.3333333333333333;0.09728208093589011;0.3357903357903358;0;0.32109917149616574;0.4;0.0;0;0;1;0
2;0.3333333333333333;0.22188224043937646;0.36363636363636365;0;0.5560209135235875;0.0;0.0;0;1;0;0
3;0.16666666666666666;0.24778939256959906;0.3325143325143325;1;0.24364857648801758;0.0;0.0;0;0;1;0
4;0.3333333333333333;0.13858452308462882;0.5143325143325144;1;0.3219972654517151;0.2;0.0;0;0;1;0
3;0.5;0.006376244152095526;0.719082719082719;1;0.2548724095394159;0.0;0.0;0;1;0;1
4;0.25;0.03831495845351136;0.26535626535626533;0;0.3593953098661557;0.6;0.0;0;1;0;1
4;0.25;0.04552259916203382;0.13267813267813267;1;0.4365687587458585;0.0;0.0;0;1;0;0
4;0.5;0.661428074083425;0.34234234234234234;1;0.12585347650160011;0.4;0.0;0;0;1;1
4;0.3333333333333333;0.06935285920021797;0.7788697788697788;1;0.6500848827011815;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.15959933966747505;0.22522522522522523;0;0.16502281127088042;0.4;0.0;0;1;0;0
3;0.25;0.18696183185944515;0.6248976248976249;0;0.5548867837323662;0.0;0.0;0;1;0;0
4;0.08333333333333333;0.11778261718097335;0.6314496314496314;0;0.115008738052021;0.6;0.0;0;1;0;1
4;0.4166666666666667;0.0019828438536147485;0.26617526617526616;0;0.08542175050213825;0.4;0.0;0;1;0;1
3;0.16666666666666666;0.0021045250767009528;0.44963144963144963;0;0.5293534767427173;0.4;0.0;0;1;0;0
4;0.4166666666666667;0.18997859430718286;0.6232596232596233;0;0.46419816612577075;0.6;0.0;0;1;0;1
4;0.4166666666666667;0.1494909457128144;0.29484029484029484;1;0.4958690768558664;0.6;0.0;0;1;0;1
4;0.4166666666666667;0.08539731889832024;0.3235053235053235;1;0.3436665479307186;0.4;0.0;0;1;0;0
4;0.25;0.031771918517631274;0.26126126126126126;0;0.1881229411214611;0.4;0.0;0;0;1;0
1;0.25;0.01002305601249908;0.19082719082719082;1;0.04601061587572846;0.0;0.0;0;1;0;1
0;0.25;0.019897125006412244;0.25061425061425063;0;0.3217947729335691;0.2;0.0;0;0;1;1
0;0.0;0.0965407247601082;0.15642915642915642;1;0.197403272583443;0.4;0.0;0;1;0;0
4;0.25;0.08775111184283182;0.361998361998362;1;0.2317909586543673;0.2;1.0;0;1;0;0
4;0.25;0.31534573504477775;0.23095823095823095;1;0.1487904222672165;0.4;0.0;0;0;1;0
4;0.25;0.3507575546341276;0.39475839475839475;1;0.3507980560323952;0.2;0.0;0;1;0;0
3;0.08333333333333333;0.09540203894668826;0.10155610155610155;1;0.2875300200426089;0.2;0.0;1;0;0;0
3;0.0;0.2048376232999517;0.41113841113841115;1;0.10828630987656851;0.2;0.0;0;0;1;1
3;0.3333333333333333;0.18604077631262864;0.49303849303849306;1;0.3208616290367796;0.0;0.0;0;1;0;0
4;0.5;0.15524250551609164;0.030303030303030304;1;0.37746844961339654;0.6;0.0;0;1;0;1
2;0.3333333333333333;0.06391764402716299;0.4176904176904177;1;0.11080702472268415;0.0;0.0;0;1;0;1
3;0.4166666666666667;0.054821243344605516;0.5577395577395577;1;0.25342769618086874;0.4;0.0;0;1;0;0
2;0.16666666666666666;0.034056945234581165;0.1588861588861589;1;0.20889761294359033;0.2;1.0;0;1;0;0
3;0.08333333333333333;0.3077102890246464;0.6306306306306306;0;0.663446110700006;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.20002615614251223;0.4250614250614251;1;0.34312404989293943;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.021620881908817564;0.24078624078624078;1;0.29823132741296804;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.03230608634334122;0.34725634725634724;1;0.28760304398070186;0.2;0.0;0;0;1;0
4;0.4166666666666667;0.09680718467471743;0.447993447993448;0;0.32535962111278277;0.4;0.0;0;0;1;1
1;0.3333333333333333;0.05931969230902535;0.36936936936936937;1;0.3966059023625036;0.2;0.0;0;1;0;1
4;0.25;0.02670897046226787;0.44471744471744473;0;0.9641860121605768;0.2;0.0;0;0;1;1
0;0.4166666666666667;0.17419402825377794;0.20556920556920558;1;0.42849208929877863;0.0;0.0;0;1;0;0
4;0.25;0.00010340473005011868;0.3841113841113841;0;0.423250048250078;0.2;0.0;0;1;0;1
4;0.08333333333333333;0.046717501736490634;0.12530712530712532;0;0.01830112979064279;0.0;0.0;0;1;0;0
2;0.25;0.2947906148198164;0.33824733824733827;1;0.27882153872878473;0.6;0.0;0;1;0;1
4;0.25;0.15907848814125794;0.20884520884520885;1;0.4017562720290349;0.6;0.0;0;1;0;1
2;0.16666666666666666;0.05700720235973285;0.23587223587223588;1;0.11973371578534686;0.2;0.0;0;0;1;0
3;0.08333333333333333;0.2938160996620828;0.5593775593775594;0;0.20740840005818986;0.2;0.0;1;0;0;0
4;0.25;0.25703023219424165;0.5356265356265356;0;0.1378540871295615;0.2;1.0;0;1;0;0
4;0.3333333333333333;0.005940752080342203;0.4561834561834562;1;0.13384251139982428;0.4;0.0;0;0;1;0
4;0.16666666666666666;0.015162765097798013;0.17772317772317772;1;0.7090522525864066;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.054425417134788115;0.3046683046683047;0;0.5234090549646677;0.4;0.0;0;1;0;1
4;0.25;0.2948658247023651;0.5552825552825553;1;0.0640570065111083;0.2;0.0;0;0;1;0
2;0.08333333333333333;0.20680035507829103;0.38001638001638;1;0.026567729674596238;0.2;0.0;0;1;0;0
2;0.25;0.005375877565130328;0.7362817362817363;1;0.36860415038824007;0.6;0.0;0;1;0;1
4;0.25;0.07983354777297506;0.42096642096642095;1;0.6424257509842268;0.2;0.0;0;1;0;0
3;0.25;0.14167063138833705;0.3882063882063882;0;0.27685585513057354;0.6;0.0;0;1;0;1
4;0.4166666666666667;0.035853901079674906;0.3063063063063063;1;0.7150804701744339;0.0;0.0;0;1;0;1
1;0.5833333333333334;0.1425776742498584;0.3783783783783784;1;0.7146777277223587;0.4;0.0;0;1;0;1
4;0.0;0.051291430597909124;0.3316953316953317;0;0.11728551491718797;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.035567497521742354;0.4725634725634726;1;0.09384286606979056;0.2;0.0;0;1;0;0
3;0.25;0.0553983070570335;0.5135135135135135;1;0.23000163434147022;0.4;0.0;0;1;0;0
2;0.08333333333333333;0.33505447899872204;0.22768222768222768;0;0.14878013576185048;0.4;0.0;0;1;0;0
1;0.0;0.2621855040530046;0.13841113841113842;0;0.605572376530499;0.2;0.0;0;0;1;0
4;0.25;0.27285156825438656;0.055692055692055695;0;0.18612767321638574;0.6;0.0;0;1;0;1
4;0.08333333333333333;0.2773746957525131;0.4398034398034398;1;0.20326218647074987;0.2;1.0;0;1;0;0
4;0.3333333333333333;0.021777615345337543;0.1760851760851761;0;0.5681205241911401;0.6;0.0;0;1;0;1
2;0.0;0.25183464372505987;0.004095004095004095;0;0.098735995461204;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.02647973576707667;0.4201474201474201;1;0.6879056353024879;0.2;0.0;0;1;0;1
4;0.25;0.20254784211227023;0.764946764946765;1;0.7749031669277654;0.2;0.0;0;1;0;1
1;0.25;0.08679299474520802;0.35544635544635544;0;0.22964441566259725;0.4;0.0;1;0;0;1
0;0.3333333333333333;0.030460786229702403;0.49385749385749383;1;0.44473067240546066;0.4;0.0;0;1;0;0
3;0.08333333333333333;0.05649460836906936;0.3701883701883702;1;0.1101856905322213;0.0;0.0;0;1;0;1
4;0.25;0.06313732347599608;0.3407043407043407;1;0.19980282338738647;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.14693107244456993;0.506961506961507;1;0.49329223415469237;0.2;0.0;0;1;0;0
0;0.25;0.10357138493474478;0.30876330876330876;1;0.19879799533756007;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.1887599307419137;0.4004914004914005;1;0.5973532768303838;0.4;0.0;0;1;0;0
1;0.25;0.05617772457530901;0.4095004095004095;1;0.4194351149187224;0.2;0.0;0;0;1;1
4;0.16666666666666666;0.15136300818941376;0.24733824733824733;1;0.17636389820333304;0.2;1.0;0;1;0;0
3;0.08333333333333333;0.17507550261568716;0.5192465192465192;1;0.4419878533547788;0.2;0.0;0;0;1;0
4;0.16666666666666666;0.007187979016838881;0.3284193284193284;1;0.3329606743066986;0.2;0.0;0;1;0;0
2;0.08333333333333333;0.05234016897308613;0.2325962325962326;1;0.6075903616288463;0.2;0.0;0;1;0;0
0;0.16666666666666666;0.24154350019321524;0.44471744471744473;0;0.7969344126230573;0.0;0.0;0;1;0;1
4;0.16666666666666666;0.13575427919537492;0.20966420966420968;0;0.08734615025300403;0.0;0.0;0;1;0;0
4;0.16666666666666666;0.06024313349278269;0.36117936117936117;1;0.5047175709800954;0.2;0.0;0;0;1;0
4;0.16666666666666666;0.02241587651125859;0.35544635544635544;1;0.10879860887526417;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.01123542312725914;0.5348075348075348;0;0.3564804600515625;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.02891804287993508;0.43407043407043405;1;0.28754353887730544;0.4;0.0;1;0;0;0
3;0.08333333333333333;0.031155432439375255;0.3521703521703522;1;0.352465060395028;0.4;0.0;0;0;1;0
2;0.16666666666666666;0.051456873733838775;0.4905814905814906;1;0.20492213380600569;0.6;0.0;0;0;1;1
0;0.25;0.0215946350879597;0.5847665847665847;0;0.3619855988539461;0.2;1.0;0;0;1;0
4;0.16666666666666666;0.01749731345888348;0.447993447993448;1;0.5155066442624902;0.0;0.0;0;1;0;0
4;0.4166666666666667;0.20665874001007448;0.35872235872235875;1;0.5717999511764357;0.4;0.0;0;0;1;0
4;0.25;0.031871585979539346;0.1416871416871417;1;0.4871139256798071;0.4;0.0;0;1;0;0
4;0.25;0.0916854680254433;0.18181818181818182;1;0.026241447755669563;1.0;0.0;0;0;1;1
4;0.16666666666666666;0.02466166255495484;0.3063063063063063;0;0.7085231458397304;0.2;1.0;0;0;1;1
4;0.25;0.07523492202251425;0.2571662571662572;1;0.35496898432438084;0.6;1.0;0;1;0;1
4;0.3333333333333333;0.03597526138828345;0.32596232596232594;0;0.45468858324833444;0.6;0.0;0;0;1;1
4;0.08333333333333333;0.01003353142832365;0.36609336609336607;1;0.15574080228023865;0.8;0.0;0;1;0;1
4;0.25;0.4480261717015146;0.4430794430794431;1;0.09187437014214281;0.8;0.0;0;1;0;1
4;0.16666666666666666;0.06804069990054709;0.3447993447993448;1;0.2182350901798471;0.8;0.0;0;1;0;1
4;0.08333333333333333;0.05548673747765445;0.43652743652743653;1;0.11476483312118671;0.6;0.0;0;0;1;1
4;0.4166666666666667;0.024637010896953013;0.3669123669123669;0;0.44104281198081835;0.2;0.0;0;1;0;0
2;0.3333333333333333;0.07602858098239401;0.03276003276003276;1;0.22800697937333034;0.2;0.0;0;1;0;0
3;0.3333333333333333;0.1121388789516366;0.2031122031122031;1;0.23330407546385618;0.8;0.0;0;1;0;1
4;0.25;0.04035833246770935;0.3333333333333333;1;0.16010306121821258;0.2;0.0;1;0;0;0
3;0.3333333333333333;0.07278066353398983;0.1588861588861589;0;0.41822471138705364;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.03003977965159532;0.45454545454545453;1;0.05147944344641319;0.4;0.0;0;0;1;0
4;0.0;0.08339970371910552;0.6076986076986077;1;0.36005798647730486;0.6;0.0;0;0;1;1
4;0.3333333333333333;0.17211335290529517;0.5561015561015561;1;0.5250160274473059;0.4;1.0;0;1;0;0
2;0.08333333333333333;0.006840436332472904;0.32186732186732187;0;0.3648953175574708;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.08109741920926548;0.6011466011466011;1;0.4562747208109335;0.2;0.0;0;0;1;1
4;0.0;0.05665060251333497;0.3808353808353808;0;0.02945891815378801;0.4;0.0;0;0;1;0
4;0.16666666666666666;0.008489772959679964;0.3013923013923014;1;0.5645351412258869;0.0;0.0;0;0;1;0
2;0.16666666666666666;0.313919179432788;0.25634725634725636;0;0.22725326751184544;0.2;1.0;0;1;0;0
3;0.5833333333333334;0.03341000651611887;0.3071253071253071;0;0.61219471939986;0.0;0.0;0;0;1;1
4;0.3333333333333333;0.09245107980072721;0.2932022932022932;1;0.4153559836411152;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.051803642976701106;0.38493038493038495;1;0.2539677730612574;0.2;1.0;0;1;0;0
0;0.16666666666666666;0.03512025983463858;0.3832923832923833;1;0.3741032765921729;0.6;0.0;0;0;1;1
4;0.16666666666666666;0.08327433753068045;0.3570843570843571;1;0.7122325740341847;0.4;0.0;0;1;0;1
4;0.25;0.12989672574328615;0.4283374283374283;1;0.4619194743987741;0.4;1.0;0;0;1;0
2;0.08333333333333333;0.1712386906701955;0.552006552006552;1;0.7051081883635946;0.4;1.0;0;1;0;1
4;0.16666666666666666;0.11174471993059171;0.5118755118755118;1;0.34212976887279795;0.4;0.0;0;0;1;0
4;0.3333333333333333;0.0830663471864915;0.11384111384111384;1;0.4989455204517112;0.2;1.0;0;1;0;0
0;0.25;0.16702698379644618;0.0;0;0.515490274505955;0.6;1.0;0;1;0;1
3;0.3333333333333333;0.0810090545392327;0.5094185094185094;1;0.2290030447130951;0.0;0.0;0;0;1;0
4;0.16666666666666666;0.4069931965762043;0.13267813267813267;1;0.49032047470172824;0.0;0.0;0;1;0;0
3;0.3333333333333333;0.0831708542654563;0.3202293202293202;1;0.31654960326420156;0.2;0.0;0;1;0;0
4;0.75;0.042392550553714985;0.16461916461916462;1;0.6193749377879247;0.6;0.0;1;0;0;1
4;0.16666666666666666;0.0657166144086507;0.06142506142506143;0;0.7343341792630806;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.07484953367645843;0.44553644553644556;0;0.07491025882421108;0.2;0.0;1;0;0;0
3;0.25;0.03702226459526309;0.48075348075348073;1;0.31251125469157714;0.2;0.0;0;1;0;0
4;0.0;0.01916388889434655;0.2620802620802621;0;0.11208904817658512;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.06274629927367323;0.0;1;0.42185984699088336;0.4;0.0;0;0;1;0
0;0.3333333333333333;0.25287944927094136;0.266994266994267;0;0.16204735267015583;0.0;0.0;0;1;0;0
2;0.16666666666666666;0.0327636954062038;0.42096642096642095;1;0.2598599512904966;0.2;0.0;0;1;0;0
1;0.08333333333333333;0.049904259866868576;0.11466011466011466;1;0.1208292870727078;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.15767119730622972;0.38656838656838655;0;0.8080716057751313;0.2;0.0;0;0;1;1
4;0.4166666666666667;0.00948338406431746;0.3538083538083538;0;0.7142104017214632;0.0;0.0;0;1;0;1
1;0.25;0.19391083853641655;0.4512694512694513;0;0.6585683214241906;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.14168078344918578;0.3759213759213759;1;0.48080989025706355;0.2;1.0;0;1;0;0
3;0.16666666666666666;0.08871996166851125;0.19737919737919737;0;0.05251990575077594;0.2;0.0;0;1;0;1
0;0.0;0.026085264158094805;0.5528255528255528;1;0.6266293808496934;0.0;0.0;0;1;0;0
2;0.3333333333333333;0.01075214937444466;0.3308763308763309;0;0.11047623706902855;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.029260507501434493;0.3521703521703522;1;0.5200373347523357;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.1594172447122471;0.20393120393120392;0;0.619627304108442;0.6;0.0;0;1;0;1
4;0.08333333333333333;0.30151744561805954;0.2841932841932842;1;0.30841249994958336;0.6;0.0;0;1;0;1
4;0.4166666666666667;0.14891562521259283;0.21212121212121213;1;0.2533322021765367;0.2;0.0;0;1;0;0
3;0.3333333333333333;0.0833770749937567;0.3284193284193284;1;0.5075894639620238;0.4;1.0;0;1;0;1
1;0.16666666666666666;0.3347873392078588;0.6371826371826372;1;0.6448708738777006;0.0;0.0;0;0;1;0
4;0.5;0.19615757085282057;0.13185913185913187;1;0.2625116125538492;0.2;0.0;0;1;0;1
3;0.16666666666666666;0.11861271879412144;0.09254709254709255;1;0.36229951075641503;0.2;0.0;0;1;0;0
4;0.25;0.004230023455893147;0.5978705978705978;0;0.36935727620477143;0.4;0.0;0;1;0;0
1;0.08333333333333333;0.03768380846214257;0.3226863226863227;1;0.3942353755287751;0.6;0.0;0;1;0;1
3;0.4166666666666667;0.040929455833126016;0.24733824733824733;0;0.18470307268474215;0.6;1.0;0;0;1;1
4;0.25;0.04739195543236452;0.5266175266175266;1;0.3696612742801011;0.0;0.0;1;0;0;0
2;0.3333333333333333;0.054817479266681846;0.2571662571662572;0;0.4841994888827418;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.31180756214479377;0.6560196560196561;0;0.16838625743078892;0.4;0.0;0;1;0;0
4;0.4166666666666667;0.15061992408624583;0.46764946764946763;1;0.43223829248354695;0.4;0.0;0;1;0;0
4;0.0;0.13094153876114922;0.27682227682227684;0;0.803578666797374;0.2;0.0;0;1;0;1
3;0.3333333333333333;0.06179769150371902;0.7100737100737101;1;0.10112282260092731;0.0;1.0;0;0;1;0
4;0.4166666666666667;0.045751406805456835;0.2571662571662572;1;0.016493841842225992;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.01410081307926047;0.4782964782964783;1;0.47536932392286635;0.6;0.0;0;1;0;1
1;0.3333333333333333;0.06715958137036182;0.40540540540540543;1;0.44843427543785147;0.6;1.0;0;1;0;1
4;0.25;0.025504573508241594;0.5700245700245701;1;0.21158231318326756;0.6;0.0;0;0;1;1
4;0.3333333333333333;0.055113938300716966;0.6126126126126126;0;0.4315758718012744;0.4;0.0;0;1;0;0
4;0.0;0.01885329745559677;0.361998361998362;0;0.17108771362901326;0.2;0.0;0;0;1;0
1;0.25;0.04683945107174719;0.2334152334152334;1;0.637194530152658;0.2;1.0;0;1;0;1
4;0.6666666666666666;0.004818467866051989;0.43161343161343163;1;0.517509674773237;0.0;1.0;0;1;0;1
4;0.5;0.0006026697969135344;0.2457002457002457;0;0.5073829986442588;0.4;0.0;0;0;1;1
4;0.16666666666666666;0.22686268182147007;0.6863226863226863;0;0.7040241087349399;0.4;0.0;0;1;0;1
2;0.4166666666666667;0.11399824139088878;0.37919737919737917;1;0.43992493587320214;0.4;1.0;0;1;0;0
2;0.08333333333333333;0.09850474957759471;0.2964782964782965;1;0.339318978916249;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.0801678677629281;0.38656838656838655;1;0.3785178159225476;0.4;0.0;0;1;0;0
2;0.25;0.14427664978979288;0.13595413595413594;1;0.5341293052142085;0.0;0.0;0;1;0;0
0;0.3333333333333333;0.1481867738837516;0.19737919737919737;1;0.4230164644152129;0.2;0.0;0;0;1;1
2;0.08333333333333333;0.3044961036137461;0.5536445536445537;0;0.41876812670315033;0.2;0.0;0;1;0;1
3;0.16666666666666666;0.031113906181263723;0.24897624897624898;1;0.48208517537442197;0.2;0.0;0;0;1;0
2;0.3333333333333333;0.1710643030810578;0.1850941850941851;1;0.29331164766837536;0.0;0.0;0;1;0;0
1;0.08333333333333333;0.5260260003536203;0.44471744471744473;1;0.34537064048253757;0.2;1.0;0;1;0;1
3;0.4166666666666667;0.003207427592105337;0.5511875511875511;0;0.30905662942400924;0.6;0.0;0;1;0;1
